model,id,acc,jerk
newell,996,0,0
newell,997,0,0
newell,998,0,0
newell,999,0,0
newell,1000,0,0
newell,1001,0,0
newell,1002,0,0
newell,1003,0,0
newell,1004,0,0
newell,1005,0,0
newell,1006,0,0
newell,1007,0,0
newell,1008,0,0
newell,1009,0,0
newell,1010,0,0
newell,1011,0,0
newell,1012,0,0
newell,1013,0,0
newell,1014,0,0
newell,1015,0,0
newell,1016,0,0
newell,1017,0,0
newell,1018,0,0
newell,1019,0,0
newell,1020,0,0
newell,1021,0,0
newell,1022,0,0
newell,1023,0,0
newell,1024,0,0
newell,1025,0,0
newell,1026,0,0
newell,1027,0,0
newell,1028,0,0
newell,1029,0,0
newell,1030,0,0
newell,1031,0,0
newell,1032,0,0
newell,1033,0,0
newell,1034,0,0
newell,1035,0,0
newell,1036,0,0
newell,1037,0,0
newell,1038,0,0
newell,1039,0,0
newell,1040,0,0
newell,1041,0,0
newell,1042,0,0
newell,1043,0,0
newell,1044,0,0
newell,1045,0,0
newell,1046,0,0
newell,1047,0,0
newell,1048,0,0
newell,1049,0,0
newell,1050,0,0
newell,1051,0,0
newell,1052,0,0
newell,1053,0,0
newell,1054,0,0
newell,1055,0,0
newell,1056,0,0
newell,1057,0,0
newell,1058,0,0
newell,1059,0,0
newell,1060,0,0
newell,1061,0,0
newell,1062,0,0
newell,1063,0,0
newell,1064,0,0
newell,1065,0,0
newell,1066,0,0
newell,1067,0,0
newell,1068,0,0
newell,1069,0,0
newell,1070,0,0
newell,1071,0,0
newell,1072,0,0
newell,1073,0,0
newell,1074,0,0
newell,1075,0,0
newell,1076,0,0
newell,1077,0,0
newell,1078,0,0
newell,1079,0,0
newell,1080,0,0
newell,1081,0,0
newell,1082,0,0
newell,1083,0,0
newell,1084,0,0
newell,1085,0,0
newell,1086,0,0
newell,1087,0,0
newell,1088,0,0
newell,1089,0,0
newell,1090,0,0
newell,1091,0,0
newell,1092,0,0
newell,1093,0,0
newell,1094,0,0
newell,1095,0,0
newell,1096,0,0
newell,1097,0,0
newell,1098,0,0
newell,1099,0,0
newell,1100,0,0
newell,1101,0,0
newell,1102,0,0
newell,1103,0,0
newell,1104,0,0
newell,1105,0,0
newell,1106,0,0
newell,1107,0,0
newell,1108,0,0
newell,1109,0,0
newell,1110,0,0
newell,1111,0,0
newell,1112,0,0
newell,1113,0,0
newell,1114,0,0
newell,1115,0,0
newell,1116,0,0
newell,1117,0,0
newell,1118,0,0
newell,1119,0,0
newell,1120,0,0
newell,1121,0,0
newell,1122,0,0
newell,1123,0,0
newell,1124,0,0
newell,1125,0,0
newell,1126,0,0
newell,1127,0,0
newell,1128,0,0
newell,1129,0,0
newell,1130,0,0
newell,1131,0,0
newell,1132,0,0
newell,1133,0,0
newell,1134,0,0
newell,1135,0,0
newell,1136,0,0
newell,1137,0,0
newell,1138,0,0
newell,1139,0,0
newell,1140,0,0
newell,1141,0,0
newell,1142,0,0
newell,1143,0,0
newell,1144,0,0
newell,1145,0,0
newell,1146,0,0
newell,1147,0,0
newell,1148,0,0
newell,1149,0,0
newell,1150,0,0
newell,1151,0,0
newell,1152,0,0
newell,1153,0,0
newell,1154,0,0
newell,1155,0,0
newell,1156,0,0
newell,1157,0,0
newell,1158,0,0
newell,1159,0,0
newell,1160,0,0
newell,1161,0,0
newell,1162,0,0
newell,1163,0,0
newell,1164,0,0
newell,1165,0,0
newell,1166,0,0
newell,1167,0,0
newell,1168,0,0
newell,1169,0,0
newell,1170,0,0
newell,1171,0,0
newell,1172,0,0
newell,1173,0,0
newell,1174,0,0
newell,1175,0,0
newell,1176,0,0
newell,1177,0,0
newell,1178,0,0
newell,1179,0,0
newell,1180,0,0
newell,1181,0,0
newell,1182,0,0
newell,1183,0,0
newell,1184,0,0
newell,1185,0,0
newell,1186,0,0
newell,1187,0,0
newell,1188,0,0
newell,1189,0,0
newell,1190,0,0
newell,1191,0,0
newell,1192,0,0
newell,1193,0,0
newell,1194,0,0
newell,1195,0,0
newell,1196,0,0
newell,1197,0,0
newell,1198,0,0
newell,1199,0,0
newell,1200,0,0
newell,1201,0,0
newell,1202,0,0
newell,1203,0,0
newell,1204,0,0
newell,1205,0,0
newell,1206,0,0
newell,1207,0,0
newell,1208,0,0
newell,1209,0,0
newell,1210,0,0
newell,1211,0,0
newell,1212,0,0
newell,1213,0,0
newell,1214,0,0
newell,1215,0,0
newell,1216,0,0
newell,1217,0,0
newell,1218,0,0
newell,1219,0,0
newell,1220,0,0
newell,1221,0,0
newell,1222,0,0
newell,1223,0,0
newell,1224,0,0
newell,1225,0,0
newell,1226,0,0
newell,1227,0,0
newell,1228,0,0
newell,1229,0,0
newell,1230,0,0
newell,1231,0,0
newell,1232,0,0
newell,1233,0,0
newell,1234,0,0
newell,1235,0,0
newell,1236,0,0
newell,1237,0,0
newell,1238,0,0
newell,1239,0,0
newell,1240,0,0
newell,1241,0,0
newell,1242,0,0
newell,1243,0,0
newell,1244,0,0
newell,1245,0,0
newell,1246,0,0
newell,1247,0,0
newell,1248,0,0
newell,1249,0,0
newell,1250,0,0
newell,1251,0,0
newell,1252,0,0
newell,1253,0,0
newell,1254,0,0
newell,1255,0,0
newell,1256,0,0
newell,1257,0,0
newell,1258,0,0
newell,1259,0,0
newell,1260,0,0
newell,1261,0,0
newell,1262,0,0
newell,1263,0,0
newell,1264,0,0
newell,1265,0,0
newell,1266,0,0
newell,1267,0,0
newell,1268,0,0
newell,1269,0,0
newell,1270,0,0
newell,1271,0,0
newell,1272,0,0
newell,1273,0,0
newell,1274,0,0
newell,1275,0,0
newell,1276,0,0
newell,1277,0,0
newell,1278,0,0
newell,1279,0,0
newell,1280,0,0
newell,1281,0,0
newell,1282,0,0
newell,1283,0,0
newell,1284,0,0
newell,1285,0,0
newell,1286,0,0
newell,1287,0,0
newell,1288,0,0
newell,1289,0,0
newell,1290,0,0
newell,1291,0,0
newell,1292,0,0
newell,1293,0,0
newell,1294,0,0
newell,1295,0,0
newell,1296,0,0
newell,1297,0,0
newell,1298,0,0
newell,1299,0,0
newell,1300,0,0
newell,1301,0,0
newell,1302,0,0
newell,1303,0,0
newell,1304,0,0
newell,1305,0,0
newell,1306,0,0
newell,1307,0,0
newell,1308,0,0
newell,1309,0,0
newell,1310,0,0
newell,1311,0,0
newell,1312,0,0
newell,1313,0,0
newell,1314,0,0
newell,1315,0,0
newell,1316,0,0
newell,1317,0,0
newell,1318,0,0
newell,1319,0,0
newell,1320,0,0
newell,1321,0,0
newell,1322,0,0
newell,1323,0,0
newell,1324,0,0
newell,1325,0,0
newell,1326,0,0
newell,1327,0,0
newell,1328,0,0
newell,1329,0,0
newell,1330,0,0
newell,1331,0,0
newell,1332,0,0
newell,1333,0,0
newell,1334,0,0
newell,1335,0,0
newell,1336,0,0
newell,1337,0,0
newell,1338,0,0
newell,1339,0,0
newell,1340,0,0
newell,1341,0,0
newell,1342,0,0
newell,1343,0,0
newell,1344,0,0
newell,1345,0,0
newell,1346,0,0
newell,1347,0,0
newell,1348,0,0
newell,1349,0,0
newell,1350,0,0
newell,1351,0,0
newell,1352,0,0
newell,1353,0,0
newell,1354,0,0
newell,1355,0,0
newell,1356,0,0
newell,1357,0,0
newell,1358,0,0
newell,1359,0,0
newell,1360,0,0
newell,1361,0,0
newell,1362,0,0
newell,1363,0,0
newell,1364,0,0
newell,1365,0,0
newell,1366,0,0
newell,1367,0,0
newell,1368,0,0
newell,1369,0,0
newell,1370,0,0
newell,1371,0,0
newell,1372,0,0
newell,1373,0,0
newell,1374,0,0
newell,1375,0,0
newell,1376,0,0
newell,1377,0,0
newell,1378,0,0
newell,1379,0,0
newell,1380,0,0
newell,1381,0,0
newell,1382,0,0
newell,1383,0,0
newell,1384,0,0
newell,1385,0,0
newell,1386,0,0
newell,1387,0,0
newell,1388,0,0
newell,1389,0,0
newell,1390,0,0
newell,1391,0,0
newell,1392,0,0
newell,1393,0,0
newell,1394,0,0
newell,1395,0,0
newell,1396,0,0
newell,1397,0,0
newell,1398,0,0
newell,1399,0,0
newell,1400,0,0
newell,1401,0,0
newell,1402,0,0
newell,1403,0,0
newell,1404,0,0
newell,1405,0,0
newell,1406,0,0
newell,1407,0,0
newell,1408,0,0
newell,1409,0,0
newell,1410,0,0
newell,1411,0,0
newell,1412,0,0
newell,1413,0,0
newell,1414,0,0
newell,1415,0,0
newell,1416,0,0
newell,1417,0,0
newell,1418,0,0
newell,1419,0,0
newell,1420,0,0
newell,1421,0,0
newell,1422,0,0
newell,1423,0,0
newell,1424,0,0
newell,1425,0,0
newell,1426,0,0
newell,1427,0,0
newell,1428,0,0
newell,1429,0,0
newell,1430,0,0
newell,1431,0,0
newell,1432,0,0
newell,1433,0,0
newell,1434,0,0
newell,1435,0,0
newell,1436,0,0
newell,1437,0,0
newell,1438,0,0
newell,1439,0,0
newell,1440,0,0
newell,1441,0,0
newell,1442,0,0
newell,1443,0,0
newell,1444,0,0
newell,1445,0,0
newell,1446,0,0
newell,1447,0,0
newell,1448,0,0
newell,1449,0,0
newell,1450,0,0
newell,1451,0,0
newell,1452,0,0
newell,1453,0,0
newell,1454,0,0
newell,1455,0,0
newell,1456,0,0
newell,1457,0,0
newell,1458,0,0
newell,1459,0,0
newell,1460,0,0
newell,1461,0,0
newell,1462,0,0
newell,1463,0,0
newell,1464,0,0
newell,1465,0,0
newell,1466,0,0
newell,1467,0,0
newell,1468,0,0
newell,1469,0,0
newell,1470,0,0
newell,1471,0,0
newell,1472,0,0
newell,1473,0,0
newell,1474,0,0
newell,1475,0,0
newell,1476,0,0
newell,1477,0,0
newell,1478,0,0
newell,1479,0,0
newell,1480,0,0
newell,1481,0,0
newell,1482,0,0
newell,1483,0,0
newell,1484,0,0
newell,1485,0,0
newell,1486,0,0
newell,1487,0,0
newell,1488,0,0
newell,1489,0,0
newell,1490,0,0
newell,1491,0,0
newell,1492,0,0
newell,1493,0,0
newell,1494,0,0
newell,1495,0,0
newell,1496,0,0
newell,1497,0,0
newell,1498,0,0
newell,1499,0,0
newell,1500,0,0
newell,1501,0,0
newell,1502,0,0
newell,1503,0,0
newell,1504,0,0
newell,1505,0,0
newell,1506,0,0
newell,1507,0,0
newell,1508,0,0
newell,1509,0,0
newell,1510,0,0
newell,1511,0,0
newell,1512,0,0
newell,1513,0,0
newell,1514,0,0
newell,1515,0,0
newell,1516,0,0
newell,1517,0,0
newell,1518,0,0
newell,1519,0,0
newell,1520,0,0
newell,1521,0,0
newell,1522,0,0
newell,1523,0,0
newell,1524,0,0
newell,1525,0,0
newell,1526,0,0
newell,1527,0,0
newell,1528,0,0
newell,1529,0,0
newell,1530,0,0
newell,1531,0,0
newell,1532,0,0
newell,1533,0,0
newell,1534,0,0
newell,1535,0,0
newell,1536,0,0
newell,1537,0,0
newell,1538,0,0
newell,1539,0,0
newell,1540,0,0
newell,1541,0,0
newell,1542,0,0
newell,1543,0,0
newell,1544,0,0
newell,1545,0,0
newell,1546,0,0
newell,1547,0,0
newell,1548,0,0
newell,1549,0,0
newell,1550,0,0
newell,1551,0,0
newell,1552,0,0
newell,1553,0,0
newell,1554,0,0
newell,1555,0,0
newell,1556,0,0
newell,1557,0,0
newell,1558,0,0
newell,1559,0,0
newell,1560,0,0
newell,1561,0,0
newell,1562,0,0
newell,1563,0,0
newell,1564,0,0
newell,1565,0,0
newell,1566,0,0
newell,1567,0,0
newell,1568,0,0
newell,1569,0,0
newell,1570,0,0
newell,1571,0,0
newell,1572,0,0
newell,1573,0,0
newell,1574,0,0
newell,1575,0,0
newell,1576,0,0
newell,1577,0,0
newell,1578,0,0
newell,1579,0,0
newell,1580,0,0
newell,1581,0,0
newell,1582,0,0
newell,1583,0,0
newell,1584,0,0
newell,1585,0,0
newell,1586,0,0
newell,1587,0,0
newell,1588,0,0
newell,1589,0,0
newell,1590,0,0
newell,1591,0,0
newell,1592,0,0
newell,1593,0,0
newell,1594,0,0
newell,1595,0,0
newell,1596,0,0
newell,1597,0,0
newell,1598,0,0
newell,1599,0,0
newell,1600,0,0
newell,1601,0,0
newell,1602,0,0
newell,1603,0,0
newell,1604,0,0
newell,1605,0,0
newell,1606,0,0
newell,1607,0,0
newell,1608,0,0
newell,1609,0,0
newell,1610,0,0
newell,1611,0,0
newell,1612,0,0
newell,1613,0,0
newell,1614,0,0
newell,1615,0,0
newell,1616,0,0
newell,1617,0,0
newell,1618,0,0
newell,1619,0,0
newell,1620,0,0
newell,1621,0,0
newell,1622,0,0
newell,1623,0,0
newell,1624,0,0
newell,1625,0,0
newell,1626,0,0
newell,1627,0,0
newell,1628,0,0
newell,1629,0,0
newell,1630,0,0
newell,1631,0,0
newell,1632,0,0
newell,1633,0,0
newell,1634,0,0
newell,1635,0,0
newell,1636,0,0
newell,1637,0,0
newell,1638,0,0
newell,1639,0,0
newell,1640,0,0
newell,1641,0,0
newell,1642,0,0
newell,1643,0,0
newell,1644,0,0
newell,1645,0,0
newell,1646,0,0
newell,1647,0,0
newell,1648,0,0
newell,1649,0,0
newell,1650,0,0
newell,1651,0,0
newell,1652,0,0
newell,1653,0,0
newell,1654,0,0
newell,1655,0,0
newell,1656,0,0
newell,1657,0,0
newell,1658,0,0
newell,1659,0,0
newell,1660,0,0
newell,1661,0,0
newell,1662,0,0
newell,1663,0,0
newell,1664,0,0
newell,1665,0,0
newell,1666,0,0
newell,1667,0,0
newell,1668,0,0
newell,1669,0,0
newell,1670,0,0
newell,1671,0,0
newell,1672,0,0
newell,1673,0,0
newell,1674,0,0
newell,1675,0,0
newell,1676,0,0
newell,1677,0,0
newell,1678,0,0
newell,1679,0,0
newell,1680,0,0
newell,1681,0,0
newell,1682,0,0
newell,1683,0,0
newell,1684,0,0
newell,1685,0,0
newell,1686,0,0
newell,1687,0,0
newell,1688,0,0
newell,1689,0,0
newell,1690,0,0
newell,1691,0,0
newell,1692,0,0
newell,1693,0,0
newell,1694,0,0
newell,1695,0,0
newell,1696,0,0
newell,1697,0,0
newell,1698,0,0
newell,1699,0,0
newell,1700,0,0
newell,1701,0,0
newell,1702,0,0
newell,1703,0,0
newell,1704,0,0
newell,1705,0,0
newell,1706,0,0
newell,1707,0,0
newell,1708,0,0
newell,1709,0,0
newell,1710,0,0
newell,1711,0,0
newell,1712,0,0
newell,1713,0,0
newell,1714,0,0
newell,1715,0,0
newell,1716,0,0
newell,1717,0,0
newell,1718,0,0
newell,1719,0,0
newell,1720,0,0
newell,1721,0,0
newell,1722,0,0
newell,1723,0,0
newell,1724,0,0
newell,1725,0,0
newell,1726,0,0
newell,1727,0,0
newell,1728,0,0
newell,1729,0,0
newell,1730,0,0
newell,1731,0,0
newell,1732,0,0
newell,1733,0,0
newell,1734,0,0
newell,1735,0,0
newell,1736,0,0
newell,1737,0,0
newell,1738,0,0
newell,1739,0,0
newell,1740,0,0
newell,1741,0,0
newell,1742,0,0
newell,1743,0,0
newell,1744,0,0
newell,1745,0,0
newell,1746,0,0
newell,1747,0,0
newell,1748,0,0
newell,1749,0,0
newell,1750,0,0
newell,1751,0,0
newell,1752,0,0
newell,1753,0,0
newell,1754,0,0
newell,1755,0,0
newell,1756,0,0
newell,1757,0,0
newell,1758,0,0
newell,1759,0,0
newell,1760,0,0
newell,1761,0,0
newell,1762,0,0
newell,1763,0,0
newell,1764,0,0
newell,1765,0,0
newell,1766,0,0
newell,1767,0,0
newell,1768,0,0
newell,1769,0,0
newell,1770,0,0
newell,1771,0,0
newell,1772,0,0
newell,1773,0,0
newell,1774,0,0
newell,1775,0,0
newell,1776,0,0
newell,1777,0,0
newell,1778,0,0
newell,1779,0,0
newell,1780,0,0
newell,1781,0,0
newell,1782,0,0
newell,1783,0,0
newell,1784,0,0
newell,1785,0,0
newell,1786,0,0
newell,1787,0,0
newell,1788,0,0
newell,1789,0,0
newell,1790,0,0
newell,1791,0,0
newell,1792,0,0
newell,1793,0,0
newell,1794,0,0
newell,1795,0,0
newell,1796,0,0
newell,1797,0,0
newell,1798,0,0
newell,1799,0,0
newell,1800,0,0
newell,1801,0,0
newell,1802,0,0
newell,1803,0,0
newell,1804,0,0
newell,1805,0,0
newell,1806,0,0
newell,1807,0,0
newell,1808,0,0
newell,1809,0,0
newell,1810,0,0
newell,1811,0,0
newell,1812,0,0
newell,1813,0,0
newell,1814,0,0
newell,1815,0,0
newell,1816,0,0
newell,1817,0,0
newell,1818,0,0
newell,1819,0,0
newell,1820,0,0
newell,1821,0,0
newell,1822,0,0
newell,1823,0,0
newell,1824,0,0
newell,1825,0,0
newell,1826,0,0
newell,1827,0,0
newell,1828,0,0
newell,1829,0,0
newell,1830,0,0
newell,1831,0,0
newell,1832,0,0
newell,1833,0,0
newell,1834,0,0
newell,1835,0,0
newell,1836,0,0
newell,1837,0,0
newell,1838,0,0
newell,1839,0,0
newell,1840,0,0
newell,1841,0,0
newell,1842,0,0
newell,1843,0,0
newell,1844,0,0
newell,1845,0,0
newell,1846,0,0
newell,1847,0,0
newell,1848,0,0
newell,1849,0,0
newell,1850,0,0
newell,1851,0,0
newell,1852,0,0
newell,1853,0,0
newell,1854,0,0
newell,1855,0,0
newell,1856,0,0
newell,1857,0,0
newell,1858,0,0
newell,1859,0,0
newell,1860,0,0
newell,1861,0,0
newell,1862,0,0
newell,1863,0,0
newell,1864,0,0
newell,1865,0,0
newell,1866,0,0
newell,1867,0,0
newell,1868,0,0
newell,1869,0,0
newell,1870,0,0
newell,1871,0,0
newell,1872,0,0
newell,1873,0,0
newell,1874,0,0
newell,1875,0,0
newell,1876,0,0
newell,1877,0,0
newell,1878,0,0
newell,1879,0,0
newell,1880,0,0
newell,1881,0,0
newell,1882,0,0
newell,1883,0,0
newell,1884,0,0
newell,1885,0,0
newell,1886,0,0
newell,1887,0,0
newell,1888,0,0
newell,1889,0,0
newell,1890,0,0
newell,1891,0,0
newell,1892,0,0
newell,1893,0,0
newell,1894,0,0
newell,1895,0,0
newell,1896,0,0
newell,1897,0,0
newell,1898,0,0
newell,1899,0,0
newell,1900,0,0
newell,1901,0,0
newell,1902,0,0
newell,1903,0,0
newell,1904,0,0
newell,1905,0,0
newell,1906,0,0
newell,1907,0,0
newell,1908,0,0
newell,1909,0,0
newell,1910,0,0
newell,1911,0,0
newell,1912,0,0
newell,1913,0,0
newell,1914,0,0
newell,1915,0,0
newell,1916,0,0
newell,1917,0,0
newell,1918,0,0
newell,1919,0,0
newell,1920,0,0
newell,1921,0,0
newell,1922,0,0
newell,1923,0,0
newell,1924,0,0
newell,1925,0,0
newell,1926,0,0
newell,1927,0,0
newell,1928,0,0
newell,1929,0,0
newell,1930,0,0
newell,1931,0,0
newell,1932,0,0
newell,1933,0,0
newell,1934,0,0
newell,1935,0,0
newell,1936,0,0
newell,1937,0,0
newell,1938,0,0
newell,1939,0,0
newell,1940,0,0
newell,1941,0,0
newell,1942,0,0
newell,1943,0,0
newell,1944,0,0
newell,1945,0,0
newell,1946,0,0
newell,1947,0,0
newell,1948,0,0
newell,1949,0,0
newell,1950,0,0
newell,1951,0,0
newell,1952,0,0
newell,1953,0,0
newell,1954,0,0
newell,1955,0,0
newell,1956,0,0
newell,1957,0,0
newell,1958,0,0
newell,1959,0,0
newell,1960,0,0
newell,1961,0,0
newell,1962,0,0
newell,1963,0,0
newell,1964,0,0
newell,1965,0,0
newell,1966,0,0
newell,1967,0,0
newell,1968,0,0
newell,1969,0,0
newell,1970,0,0
newell,1971,0,0
newell,1972,0,0
newell,1973,0,0
newell,1974,0,0
newell,1975,0,0
newell,1976,0,0
newell,1977,0,0
newell,1978,0,0
newell,1979,0,0
newell,1980,0,0
newell,1981,0,0
newell,1982,0,0
newell,1983,0,0
newell,1984,0,0
newell,1985,0,0
newell,1986,0,0
newell,1987,0,0
newell,1988,0,0
newell,1989,0,0
newell,1990,0,0
newell,1991,0,0
newell,1992,0,0
newell,1993,0,0
newell,1994,0,0
newell,1995,0,0
newell,1996,0,0
newell,1997,0,0
newell,1998,0,0
bando,0,0,0
bando,1,0,0
bando,2,0,0
bando,3,0,0
bando,4,0,0
bando,5,0.000666731,0
bando,6,0.001944634,0
bando,7,0.002944731,0.000500056
bando,8,0.003389218,0.000666741
bando,9,0.003833706,0.00127792
bando,10,0.004000389,0.002055784
bando,11,0.004555998,0.002500278
bando,12,0.004722681,0.003055895
bando,13,0.005556096,0.003555951
bando,14,0.006167266,0.003889321
bando,15,0.006556193,0.00416713
bando,16,0.007000681,0.004778309
bando,17,0.006889559,0.005945105
bando,18,0.007222924,0.007000778
bando,19,0.007611851,0.007945327
bando,20,0.007889656,0.008778753
bando,21,0.008500826,0.009112124
bando,22,0.009500924,0.009209357
bando,23,0.010876057,0.009487165
bando,24,0.012015057,0.009570508
bando,25,0.012890142,0.010570619
bando,26,0.01332074,0.011084565
bando,27,0.014126373,0.012015224
bando,28,0.014070812,0.013751528
bando,29,0.014237495,0.014376597
bando,30,0.014890337,0.0150989
bando,31,0.015445946,0.015918435
bando,32,0.016487714,0.016335148
bando,33,0.018390677,0.016432381
bando,34,0.019488006,0.017140793
bando,35,0.020738127,0.017807534
bando,36,0.022474407,0.018710412
bando,37,0.024724626,0.020210579
bando,38,0.027141528,0.021738527
bando,39,0.028530552,0.023322036
bando,40,0.030433514,0.025044449
bando,41,0.031544734,0.027141905
bando,42,0.033808843,0.029933882
bando,43,0.036045171,0.032586954
bando,44,0.038642646,0.03471219
bando,45,0.041101218,0.037143016
bando,46,0.043420888,0.038712635
bando,47,0.045157168,0.040698967
bando,48,0.048810301,0.043490943
bando,49,0.051588349,0.046144016
bando,50,0.053935799,0.049033226
bando,51,0.056588835,0.051436271
bando,52,0.058589029,0.054367152
bando,53,0.060644785,0.056436826
bando,54,0.062603309,0.059589954
bando,55,0.06497854,0.062215246
bando,56,0.068367758,0.064493277
bando,57,0.072257025,0.06682687
bando,58,0.07603517,0.069827203
bando,59,0.079702193,0.072605289
bando,60,0.08414707,0.076036226
bando,61,0.090050422,0.079314368
bando,62,0.093384079,0.082536949
bando,63,0.097828956,0.085426158
bando,64,0.101829345,0.089815535
bando,65,0.105885294,0.093482609
bando,66,0.11144139,0.09737193
bando,67,0.116441876,0.100816757
bando,68,0.120650619,0.105095011
bando,69,0.126373397,0.109206579
bando,70,0.130929396,0.112109679
bando,71,0.135485394,0.11727692
bando,72,0.139652466,0.121610735
bando,73,0.143430611,0.12661129
bando,74,0.148153293,0.129792199
bando,75,0.151431389,0.133445383
bando,76,0.154653925,0.137098567
bando,77,0.157668107,0.14137682
bando,78,0.16248802,0.144321591
bando,79,0.16598836,0.14878042
bando,80,0.170822163,0.152447494
bando,81,0.174766991,0.157017446
bando,82,0.178434014,0.162226358
bando,83,0.18110094,0.164157129
bando,84,0.184045671,0.168435382
bando,85,0.187768255,0.170907879
bando,86,0.191101913,0.175325036
bando,87,0.192935424,0.177214135
bando,88,0.195921826,0.181131237
bando,89,0.197533093,0.185312257
bando,90,0.199338825,0.189312701
bando,91,0.200450044,0.192535282
bando,92,0.202811384,0.196146794
bando,93,0.204019835,0.19859151
bando,94,0.205353298,0.200147239
bando,95,0.206756212,0.201439049
bando,96,0.207631297,0.203369819
bando,97,0.207242371,0.203994888
bando,98,0.207131249,0.204133793
bando,99,0.206922895,0.204869986
bando,100,0.206672871,0.205883987
bando,101,0.206825664,0.206467385
bando,102,0.206742322,0.206120124
bando,103,0.2066312,0.205495055
bando,104,0.205394969,0.20693966
bando,105,0.204144847,0.209856651
bando,106,0.203603128,0.21112068
bando,107,0.203839262,0.211467941
bando,108,0.202991958,0.211037337
bando,109,0.203033628,0.210078898
bando,110,0.20254747,0.209717746
bando,111,0.202797494,0.210509501
bando,112,0.202519689,0.212995888
bando,113,0.20257525,0.211079009
bando,114,0.202005751,0.210856762
bando,115,0.202283555,0.209564952
bando,116,0.20254747,0.208898211
bando,117,0.202408567,0.208425936
bando,118,0.20196408,0.208925992
bando,119,0.201811287,0.209398266
bando,120,0.201575153,0.210412268
bando,121,0.20199186,0.209967774
bando,122,0.201047324,0.210245583
bando,123,0.202241885,0.211842983
bando,124,0.20256136,0.211273475
bando,125,0.202339116,0.212065229
bando,126,0.202908616,0.212037449
bando,127,0.20195019,0.211648517
bando,128,0.201088995,0.210203912
bando,129,0.200880641,0.20887043
bando,130,0.199422166,0.208467608
bando,131,0.198088703,0.20727303
bando,132,0.195644021,0.206786865
bando,133,0.195532899,0.206092344
bando,134,0.195199533,0.203314257
bando,135,0.193352131,0.201327925
bando,136,0.19269929,0.200327814
bando,137,0.191463059,0.201175131
bando,138,0.190740766,0.201772419
bando,139,0.188893365,0.202869763
bando,140,0.188198853,0.201744638
bando,141,0.187921048,0.201369597
bando,142,0.185781951,0.200577842
bando,143,0.18512911,0.200480609
bando,144,0.183948439,0.200216691
bando,145,0.184017891,0.198633181
bando,146,0.183365049,0.197202467
bando,147,0.183017793,0.196174575
bando,148,0.183128915,0.196813535
bando,149,0.18280944,0.196466274
bando,150,0.182073257,0.195577286
bando,151,0.181948245,0.196035671
bando,152,0.181309294,0.195396711
bando,153,0.18108705,0.193563174
bando,154,0.18165655,0.192243583
bando,155,0.180434209,0.190201689
bando,156,0.180781465,0.190201689
bando,157,0.180295306,0.190576731
bando,158,0.179670246,0.191715746
bando,159,0.179475782,0.192326925
bando,160,0.179239648,0.193188132
bando,161,0.178614588,0.193215913
bando,162,0.177933966,0.193327036
bando,163,0.17761449,0.194438271
bando,164,0.177489478,0.194229914
bando,165,0.176586613,0.193507612
bando,166,0.175892101,0.192382487
bando,167,0.175739308,0.192257473
bando,168,0.175392052,0.19152128
bando,169,0.175142028,0.191479609
bando,170,0.17471143,0.191229581
bando,171,0.174266943,0.191215691
bando,172,0.174364174,0.190979553
bando,173,0.174197491,0.19056284
bando,174,0.173586321,0.190062785
bando,175,0.172655675,0.189632181
bando,176,0.172683455,0.188437604
bando,177,0.171905602,0.188145905
bando,178,0.170891614,0.187604178
bando,179,0.170502688,0.186909657
bando,180,0.170099871,0.186312368
bando,181,0.169947078,0.186326258
bando,182,0.168196908,0.185437271
bando,183,0.167627408,0.18478442
bando,184,0.167544067,0.18475664
bando,185,0.167641298,0.184714968
bando,186,0.167682969,0.183950995
bando,187,0.166919006,0.183353706
bando,188,0.167419055,0.182895322
bando,189,0.167807981,0.182742527
bando,190,0.167349603,0.183325925
bando,191,0.167071799,0.18282587
bando,192,0.166932896,0.182756417
bando,193,0.167599628,0.182492499
bando,194,0.167294042,0.182742527
bando,195,0.167196811,0.182353595
bando,196,0.166113372,0.182353595
bando,197,0.166599531,0.182089677
bando,198,0.166738433,0.182492499
bando,199,0.166488409,0.182311924
bando,200,0.166168933,0.181992444
bando,201,0.165752226,0.181409045
bando,202,0.165807787,0.181297922
bando,203,0.165724445,0.180547839
bando,204,0.165293848,0.181103456
bando,205,0.164904921,0.181117346
bando,206,0.165071604,0.181034004
bando,207,0.164654897,0.181034004
bando,208,0.163918714,0.180006112
bando,209,0.163863153,0.179047672
bando,210,0.163001959,0.178311479
bando,211,0.163404775,0.178519836
bando,212,0.16309919,0.178561507
bando,213,0.162654703,0.178575397
bando,214,0.162571361,0.178311479
bando,215,0.162251886,0.178283698
bando,216,0.162168544,0.177866985
bando,217,0.161751837,0.178061451
bando,218,0.16134902,0.177478053
bando,219,0.161265679,0.175977886
bando,220,0.160973984,0.175741749
bando,221,0.16133513,0.174422158
bando,222,0.161265679,0.174449939
bando,223,0.160404484,0.174227692
bando,224,0.159904435,0.175019447
bando,225,0.160140569,0.174519391
bando,226,0.160015557,0.174686076
bando,227,0.159959996,0.174713857
bando,228,0.159334935,0.174311035
bando,229,0.159751643,0.173963774
bando,230,0.159473838,0.17385265
bando,231,0.159404387,0.173005334
bando,232,0.159168252,0.173435937
bando,233,0.158723765,0.173408156
bando,234,0.158765436,0.172602511
